time,equipment_id,temperature,vibration,status
2025-07-08 06:35:51,PUMP_002,85.4,4.6,critical
2025-07-08 06:35:51,CONV_001,47.2,0.1,normal
2025-07-08 06:35:51,ROBOT_001,69.2,2.21,critical
2025-07-08 06:37:51,MOTOR_001,73.3,14.51,critical
2025-07-08 06:37:51,MOTOR_002,70.2,4.22,warning
2025-07-08 06:37:51,PUMP_001,54.8,11.84,normal
2025-07-08 06:37:51,PUMP_002,66.4,14.03,warning
2025-07-08 06:37:51,CONV_001,52.9,6.28,normal
2025-07-08 06:37:51,ROBOT_001,56.7,1.28,normal
2025-07-08 06:39:51,MOTOR_001,54.7,10.32,normal
2025-07-08 06:39:51,MOTOR_002,65.0,7.78,normal
2025-07-08 06:39:51,PUMP_001,57.9,17.93,warning
2025-07-08 06:39:51,PUMP_002,58.6,10.12,normal
2025-07-08 06:39:51,CONV_001,60.2,3.44,critical
2025-07-08 06:39:51,ROBOT_001,57.6,3.54,normal
2025-07-08 06:41:51,MOTOR_001,65.4,7.53,normal
2025-07-08 06:41:51,MOTOR_002,67.0,3.21,normal
2025-07-08 06:41:51,PUMP_001,64.3,10.81,warning
2025-07-08 06:41:51,PUMP_002,71.5,11.43,critical
2025-07-08 06:41:51,CONV_001,56.7,0.1,warning
2025-07-08 06:41:51,ROBOT_001,56.3,6.58,critical
2025-07-08 06:43:51,MOTOR_001,71.4,7.23,warning
2025-07-08 06:43:51,MOTOR_002,63.1,1.49,normal
2025-07-08 06:43:51,PUMP_001,63.9,8.1,warning
2025-07-08 06:43:51,PUMP_002,63.1,11.67,warning
2025-07-08 06:43:51,CONV_001,56.8,7.37,warning
2025-07-08 06:43:51,ROBOT_001,60.9,3.55,warning
2025-07-08 06:45:51,MOTOR_001,63.1,5.47,normal
2025-07-08 06:45:51,MOTOR_002,71.4,8.47,warning
2025-07-08 06:45:51,PUMP_001,59.4,13.17,normal
2025-07-08 06:45:51,PUMP_002,66.5,17.47,warning
2025-07-08 06:45:51,CONV_001,54.6,2.5,warning
2025-07-08 06:45:51,ROBOT_001,52.3,1.39,normal
2025-07-08 06:47:51,MOTOR_001,65.3,11.53,warning
2025-07-08 06:47:51,MOTOR_002,80.3,11.41,critical
2025-07-08 06:47:51,PUMP_001,62.0,7.48,normal
2025-07-08 06:47:51,PUMP_002,60.0,11.93,normal
2025-07-08 06:47:51,CONV_001,50.5,4.06,normal
2025-07-08 06:47:51,ROBOT_001,52.6,3.06,normal
2025-07-08 06:49:51,MOTOR_001,52.9,6.44,normal
2025-07-08 06:49:51,MOTOR_002,68.0,5.5,warning
2025-07-08 06:49:51,PUMP_001,49.1,14.3,normal
2025-07-08 06:49:51,PUMP_002,56.6,10.01,normal
2025-07-08 06:49:51,CONV_001,42.7,0.91,normal
2025-07-08 06:49:51,ROBOT_001,55.6,5.45,warning
2025-07-08 06:51:51,MOTOR_001,54.5,7.34,normal
2025-07-08 06:51:51,MOTOR_002,69.0,4.41,warning
2025-07-08 06:51:51,PUMP_001,59.5,6.02,normal
2025-07-08 06:51:51,PUMP_002,62.1,15.28,normal
2025-07-08 06:51:51,CONV_001,43.2,5.33,normal
2025-07-08 06:51:51,ROBOT_001,62.1,3.68,warning
2025-07-08 06:53:51,MOTOR_001,69.3,0.64,warning
2025-07-08 06:53:51,MOTOR_002,68.2,2.15,warning
2025-07-08 06:53:51,PUMP_001,62.9,16.17,normal
2025-07-08 06:53:51,PUMP_002,59.1,10.0,normal
2025-07-08 06:53:51,CONV_001,46.6,1.79,normal
2025-07-08 06:53:51,ROBOT_001,58.3,4.4,normal
2025-07-08 06:55:51,MOTOR_001,60.2,10.55,normal
2025-07-08 06:55:51,MOTOR_002,70.2,13.28,critical
2025-07-08 06:55:51,PUMP_001,59.3,15.9,normal
2025-07-08 06:55:51,PUMP_002,65.9,7.16,warning
2025-07-08 06:55:51,CONV_001,51.0,1.79,normal
2025-07-08 06:55:51,ROBOT_001,53.4,2.42,normal
2025-07-08 06:57:51,MOTOR_001,64.7,11.71,warning
2025-07-08 06:57:51,MOTOR_002,63.3,8.4,normal
2025-07-08 06:57:51,PUMP_001,57.7,11.11,normal
2025-07-08 06:57:51,PUMP_002,54.9,17.43,warning
2025-07-08 06:57:51,CONV_001,35.6,4.59,normal
2025-07-08 06:57:51,ROBOT_001,63.8,3.27,warning
2025-07-08 06:59:51,MOTOR_001,66.1,10.16,normal
2025-07-08 06:59:51,MOTOR_002,56.2,8.91,normal
2025-07-08 06:59:51,PUMP_001,61.8,9.31,normal
2025-07-08 06:59:51,PUMP_002,60.1,11.4,normal
2025-07-08 06:59:51,CONV_001,42.3,3.02,normal
2025-07-08 06:59:51,ROBOT_001,57.4,0.57,normal
2025-07-08 07:01:51,MOTOR_001,55.8,9.92,normal
2025-07-08 07:01:51,MOTOR_002,65.6,6.58,normal
2025-07-08 07:01:51,PUMP_001,67.0,13.32,warning
2025-07-08 07:01:51,PUMP_002,63.3,9.4,warning
2025-07-08 07:01:51,CONV_001,45.9,3.62,normal
2025-07-08 07:01:51,ROBOT_001,51.3,3.13,normal
2025-07-08 07:03:51,MOTOR_001,77.1,10.46,critical
2025-07-08 07:03:51,MOTOR_002,55.2,3.81,normal
2025-07-08 07:03:51,PUMP_001,68.0,13.21,warning
2025-07-08 07:03:51,PUMP_002,60.6,16.49,warning
2025-07-08 07:03:51,CONV_001,41.7,3.79,normal
2025-07-08 07:03:51,ROBOT_001,53.6,2.79,normal
2025-07-08 07:05:51,MOTOR_001,66.2,2.92,normal
2025-07-08 07:05:51,MOTOR_002,65.3,12.3,critical
2025-07-08 07:05:51,PUMP_001,63.2,15.47,warning
2025-07-08 07:05:51,PUMP_002,60.9,15.37,normal
2025-07-08 07:05:51,CONV_001,42.5,4.16,normal
2025-07-08 07:05:51,ROBOT_001,60.4,1.55,warning
2025-07-08 07:07:51,MOTOR_001,68.2,8.99,warning
2025-07-08 07:07:51,MOTOR_002,65.7,12.42,critical
2025-07-08 07:07:51,PUMP_001,64.2,16.89,warning
2025-07-08 07:07:51,PUMP_002,62.7,10.79,normal
2025-07-08 07:07:51,CONV_001,38.2,3.96,normal
2025-07-08 07:07:51,ROBOT_001,50.4,1.97,normal
2025-07-08 07:09:51,MOTOR_001,73.1,11.08,warning
2025-07-08 07:09:51,MOTOR_002,62.0,11.17,warning
2025-07-08 07:09:51,PUMP_001,60.7,11.61,normal
2025-07-08 07:09:51,PUMP_002,55.5,17.23,warning
2025-07-08 07:09:51,CONV_001,45.4,7.67,warning
2025-07-08 07:09:51,ROBOT_001,66.5,5.78,critical
2025-07-08 07:11:51,MOTOR_001,65.1,3.5,normal
2025-07-08 07:11:51,MOTOR_002,68.7,2.6,warning
2025-07-08 07:11:51,PUMP_001,60.4,14.49,normal
2025-07-08 07:11:51,PUMP_002,48.4,10.79,normal
2025-07-08 07:11:51,CONV_001,46.1,8.07,critical
2025-07-08 07:11:51,ROBOT_001,54.0,4.89,normal
2025-07-08 07:13:51,MOTOR_001,66.2,3.51,normal
2025-07-08 07:13:51,MOTOR_002,71.8,7.24,warning
2025-07-08 07:13:51,PUMP_001,57.0,3.89,normal
2025-07-08 07:13:51,PUMP_002,63.7,8.51,warning
2025-07-08 07:13:51,CONV_001,49.4,10.75,critical
2025-07-08 07:13:51,ROBOT_001,70.0,1.59,critical
2025-07-08 07:15:51,MOTOR_001,58.9,7.52,normal
2025-07-08 07:15:51,MOTOR_002,83.5,8.59,critical
2025-07-08 07:15:51,PUMP_001,69.3,12.92,warning
2025-07-08 07:15:51,PUMP_002,58.2,5.49,normal
2025-07-08 07:15:51,CONV_001,45.6,3.19,normal
2025-07-08 07:15:51,ROBOT_001,60.5,2.97,warning
2025-07-08 07:17:51,MOTOR_001,59.5,8.9,normal
2025-07-08 07:17:51,MOTOR_002,58.9,4.68,normal
2025-07-08 07:17:51,PUMP_001,56.2,4.74,normal
2025-07-08 07:17:51,PUMP_002,67.5,9.89,warning
2025-07-08 07:17:51,CONV_001,54.3,2.82,warning
2025-07-08 07:17:51,ROBOT_001,54.4,1.64,normal
2025-07-08 07:19:51,MOTOR_001,65.3,10.22,normal
2025-07-08 07:19:51,MOTOR_002,62.0,8.19,normal
2025-07-08 07:19:51,PUMP_001,48.9,11.95,normal
2025-07-08 07:19:51,PUMP_002,50.8,13.54,normal
2025-07-08 07:19:51,CONV_001,59.9,3.89,warning
2025-07-08 07:19:51,ROBOT_001,57.2,3.42,normal
2025-07-08 07:21:51,MOTOR_001,53.2,6.81,normal
2025-07-08 07:21:51,MOTOR_002,62.5,7.24,normal
2025-07-08 07:21:51,PUMP_001,55.9,12.89,normal
2025-07-08 07:21:51,PUMP_002,74.9,14.0,critical
2025-07-08 07:21:51,CONV_001,55.7,3.04,warning
2025-07-08 07:21:51,ROBOT_001,59.2,1.82,warning
2025-07-08 07:23:51,MOTOR_001,71.7,9.07,warning
2025-07-08 07:23:51,MOTOR_002,64.8,5.69,normal
2025-07-08 07:23:51,PUMP_001,61.7,12.33,normal
2025-07-08 07:23:51,PUMP_002,66.3,7.77,warning
2025-07-08 07:23:51,CONV_001,47.4,4.07,normal
2025-07-08 07:23:51,ROBOT_001,56.7,1.39,normal
2025-07-08 07:25:51,MOTOR_001,74.5,6.82,warning
2025-07-08 07:25:51,MOTOR_002,66.9,11.24,warning
2025-07-08 07:25:51,PUMP_001,55.4,15.66,normal
2025-07-08 07:25:51,PUMP_002,58.7,7.69,normal
2025-07-08 07:25:51,CONV_001,42.2,0.89,normal
2025-07-08 07:25:51,ROBOT_001,60.0,3.63,warning
2025-07-08 07:27:51,MOTOR_001,70.7,8.89,warning
2025-07-08 07:27:51,MOTOR_002,68.5,8.3,warning
2025-07-08 07:27:51,PUMP_001,64.6,16.58,warning
2025-07-08 07:27:51,PUMP_002,62.7,10.41,normal
2025-07-08 07:27:51,CONV_001,43.7,1.78,normal
2025-07-08 07:27:51,ROBOT_001,50.8,2.67,normal
2025-07-08 07:29:51,MOTOR_001,65.8,8.98,normal
2025-07-08 07:29:51,MOTOR_002,66.8,7.85,normal
2025-07-08 07:29:51,PUMP_001,59.0,2.63,normal
2025-07-08 07:29:51,PUMP_002,50.3,15.61,normal
2025-07-08 07:29:51,CONV_001,38.0,6.96,normal
2025-07-08 07:29:51,ROBOT_001,48.5,3.13,normal
2025-07-08 07:31:51,MOTOR_001,65.9,8.14,normal
2025-07-08 07:31:51,MOTOR_002,68.4,2.27,warning
2025-07-08 07:31:51,PUMP_001,61.9,11.59,normal
2025-07-08 07:31:51,PUMP_002,67.4,14.05,warning
2025-07-08 07:31:51,CONV_001,47.3,3.86,normal
2025-07-08 07:31:51,ROBOT_001,62.2,3.26,warning
2025-07-08 07:33:51,MOTOR_001,64.0,6.74,normal
2025-07-08 07:33:51,MOTOR_002,66.3,7.47,normal
2025-07-08 07:33:51,PUMP_001,61.4,9.12,normal
2025-07-08 07:33:51,PUMP_002,66.1,8.14,warning
2025-07-08 07:33:51,CONV_001,43.2,4.94,normal
2025-07-08 07:33:51,ROBOT_001,56.4,1.91,normal
2025-07-08 07:35:51,MOTOR_001,64.0,11.13,warning
2025-07-08 07:35:51,MOTOR_002,57.6,9.32,normal
2025-07-08 07:35:51,PUMP_001,73.3,11.7,critical
2025-07-08 07:35:51,PUMP_002,57.7,7.03,normal
2025-07-08 07:35:51,CONV_001,48.3,5.85,normal
2025-07-08 07:35:51,ROBOT_001,57.9,3.57,normal
2025-07-08 07:37:51,MOTOR_001,68.9,6.84,warning
2025-07-08 07:37:51,MOTOR_002,56.2,3.39,normal
2025-07-08 07:37:51,PUMP_001,50.8,11.83,normal
2025-07-08 07:37:51,PUMP_002,60.6,5.86,normal
2025-07-08 07:37:51,CONV_001,49.6,5.05,normal
2025-07-08 07:37:51,ROBOT_001,48.4,3.06,normal
2025-07-08 07:39:51,MOTOR_001,69.7,6.72,warning
2025-07-08 07:39:51,MOTOR_002,68.6,8.68,warning
2025-07-08 07:39:51,PUMP_001,49.2,16.81,warning
2025-07-08 07:39:51,PUMP_002,52.7,11.32,normal
2025-07-08 07:39:51,CONV_001,43.3,3.87,normal
2025-07-08 07:39:51,ROBOT_001,63.5,3.4,warning
2025-07-08 07:41:51,MOTOR_001,68.2,8.7,warning
2025-07-08 07:41:51,MOTOR_002,66.8,6.19,normal
2025-07-08 07:41:51,PUMP_001,61.6,14.11,normal
2025-07-08 07:41:51,PUMP_002,71.9,7.19,critical
2025-07-08 07:41:51,CONV_001,51.6,5.65,normal
2025-07-08 07:41:51,ROBOT_001,53.4,4.43,normal
2025-07-08 07:43:51,MOTOR_001,62.6,5.67,normal
2025-07-08 07:43:51,MOTOR_002,75.1,3.1,critical
2025-07-08 07:43:51,PUMP_001,58.8,11.01,normal
2025-07-08 07:43:51,PUMP_002,60.3,14.73,normal
2025-07-08 07:43:51,CONV_001,45.6,3.66,normal
2025-07-08 07:43:51,ROBOT_001,41.4,4.96,normal
2025-07-08 07:45:51,MOTOR_001,77.4,7.8,critical
2025-07-08 07:45:51,MOTOR_002,65.2,7.18,normal
2025-07-08 07:45:51,PUMP_001,66.8,4.59,warning
2025-07-08 07:45:51,PUMP_002,61.7,11.29,normal
2025-07-08 07:45:51,CONV_001,41.3,6.71,normal
2025-07-08 07:45:51,ROBOT_001,57.9,3.95,normal
2025-07-08 07:47:51,MOTOR_001,73.7,7.89,warning
2025-07-08 07:47:51,MOTOR_002,73.0,0.1,warning
2025-07-08 07:47:51,PUMP_001,54.4,9.51,normal
2025-07-08 07:47:51,PUMP_002,45.7,8.17,normal
2025-07-08 07:47:51,CONV_001,42.9,3.92,normal
2025-07-08 07:47:51,ROBOT_001,55.6,4.6,normal
2025-07-08 07:49:51,MOTOR_001,55.3,8.28,normal
2025-07-08 07:49:51,MOTOR_002,61.0,7.53,normal
2025-07-08 07:49:51,PUMP_001,67.1,13.33,warning
2025-07-08 07:49:51,PUMP_002,59.4,12.96,normal
2025-07-08 07:49:51,CONV_001,51.4,3.7,normal
2025-07-08 07:49:51,ROBOT_001,57.6,0.1,normal
2025-07-08 07:51:51,MOTOR_001,72.0,4.31,warning
2025-07-08 07:51:51,MOTOR_002,67.5,12.14,critical
2025-07-08 07:51:51,PUMP_001,63.1,9.46,warning
2025-07-08 07:51:51,PUMP_002,69.4,9.91,warning
2025-07-08 07:51:51,CONV_001,55.4,5.07,warning
2025-07-08 07:51:51,ROBOT_001,56.5,2.38,normal
2025-07-08 07:53:51,MOTOR_001,55.8,10.29,normal
2025-07-08 07:53:51,MOTOR_002,67.8,4.93,warning
2025-07-08 07:53:51,PUMP_001,57.5,22.04,critical
2025-07-08 07:53:51,PUMP_002,63.1,13.49,warning
2025-07-08 07:53:51,CONV_001,41.2,2.75,normal
2025-07-08 07:53:51,ROBOT_001,63.0,5.56,warning
2025-07-08 07:55:51,MOTOR_001,58.2,9.7,normal
2025-07-08 07:55:51,MOTOR_002,61.3,7.87,normal
2025-07-08 07:55:51,PUMP_001,62.5,24.51,critical
2025-07-08 07:55:51,PUMP_002,70.0,11.19,warning
2025-07-08 07:55:51,CONV_001,48.4,8.27,critical
2025-07-08 07:55:51,ROBOT_001,60.7,2.83,warning
2025-07-08 07:57:51,MOTOR_001,64.6,10.22,normal
2025-07-08 07:57:51,MOTOR_002,58.7,13.74,critical
2025-07-08 07:57:51,PUMP_001,59.7,18.29,critical
2025-07-08 07:57:51,PUMP_002,60.5,12.04,normal
2025-07-08 07:57:51,CONV_001,53.1,3.71,normal
2025-07-08 07:57:51,ROBOT_001,47.0,3.18,normal
2025-07-08 07:59:51,MOTOR_001,79.1,13.67,critical
2025-07-08 07:59:51,MOTOR_002,66.3,7.34,normal
2025-07-08 07:59:51,PUMP_001,56.4,7.03,normal
2025-07-08 07:59:51,PUMP_002,66.7,8.21,warning
2025-07-08 07:59:51,CONV_001,46.6,5.98,normal
2025-07-08 07:59:51,ROBOT_001,56.4,6.71,critical
2025-07-08 08:01:51,MOTOR_001,65.7,7.32,normal
2025-07-08 08:01:51,MOTOR_002,63.2,9.17,normal
2025-07-08 08:01:51,PUMP_001,63.7,16.87,warning
2025-07-08 08:01:51,PUMP_002,58.0,7.78,normal
2025-07-08 08:01:51,CONV_001,43.2,1.29,normal
2025-07-08 08:01:51,ROBOT_001,67.3,3.35,critical
2025-07-08 08:03:51,MOTOR_001,55.0,5.95,normal
2025-07-08 08:03:51,MOTOR_002,71.8,5.35,warning
2025-07-08 08:03:51,PUMP_001,56.4,10.1,normal
2025-07-08 08:03:51,PUMP_002,63.4,7.02,warning
2025-07-08 08:03:51,CONV_001,46.2,4.93,normal
2025-07-08 08:03:51,ROBOT_001,58.5,0.57,warning
2025-07-08 08:05:51,MOTOR_001,52.7,7.36,normal
2025-07-08 08:05:51,MOTOR_002,62.0,6.49,normal
2025-07-08 08:05:51,PUMP_001,58.2,12.92,normal
2025-07-08 08:05:51,PUMP_002,56.7,17.52,warning
2025-07-08 08:05:51,CONV_001,44.2,4.29,normal
2025-07-08 08:05:51,ROBOT_001,56.3,3.45,normal
2025-07-08 08:07:51,MOTOR_001,66.8,1.12,normal
2025-07-08 08:07:51,MOTOR_002,76.4,2.44,critical
2025-07-08 08:07:51,PUMP_001,52.1,12.36,normal
2025-07-08 08:07:51,PUMP_002,68.1,15.01,warning
2025-07-08 08:07:51,CONV_001,46.4,2.74,normal
2025-07-08 08:07:51,ROBOT_001,50.3,3.49,normal
2025-07-08 08:09:51,MOTOR_001,62.4,5.95,normal
2025-07-08 08:09:51,MOTOR_002,64.3,12.52,critical
2025-07-08 08:09:51,PUMP_001,60.7,9.94,normal
2025-07-08 08:09:51,PUMP_002,56.6,11.76,normal
2025-07-08 08:09:51,CONV_001,51.9,7.88,warning
2025-07-08 08:09:51,ROBOT_001,56.8,2.32,normal
2025-07-08 08:11:51,MOTOR_001,60.3,8.49,normal
2025-07-08 08:11:51,MOTOR_002,65.0,14.22,critical
2025-07-08 08:11:51,PUMP_001,51.3,10.9,normal
2025-07-08 08:11:51,PUMP_002,56.0,15.75,normal
2025-07-08 08:11:51,CONV_001,44.2,3.4,normal
2025-07-08 08:11:51,ROBOT_001,50.5,3.79,normal
2025-07-08 08:13:51,MOTOR_001,62.0,6.4,normal
2025-07-08 08:13:51,MOTOR_002,67.0,7.74,normal
2025-07-08 08:13:51,PUMP_001,57.7,21.52,critical
2025-07-08 08:13:51,PUMP_002,64.8,7.9,warning
2025-07-08 08:13:51,CONV_001,48.5,0.89,normal
2025-07-08 08:13:51,ROBOT_001,68.6,3.52,critical
2025-07-08 08:15:51,MOTOR_001,69.3,6.61,warning
2025-07-08 08:15:51,MOTOR_002,62.4,8.8,normal
2025-07-08 08:15:51,PUMP_001,51.5,15.94,normal
2025-07-08 08:15:51,PUMP_002,54.3,11.49,normal
2025-07-08 08:15:51,CONV_001,56.5,0.1,warning
2025-07-08 08:15:51,ROBOT_001,54.0,5.79,warning
2025-07-08 08:17:51,MOTOR_001,66.9,6.29,normal
2025-07-08 08:17:51,MOTOR_002,57.5,2.68,normal
2025-07-08 08:17:51,PUMP_001,55.3,14.66,normal
2025-07-08 08:17:51,PUMP_002,57.6,12.62,normal
2025-07-08 08:17:51,CONV_001,43.9,4.19,normal
2025-07-08 08:17:51,ROBOT_001,57.7,3.75,normal
2025-07-08 08:19:51,MOTOR_001,72.4,6.37,warning
2025-07-08 08:19:51,MOTOR_002,63.3,8.16,normal
2025-07-08 08:19:51,PUMP_001,53.2,13.49,normal
2025-07-08 08:19:51,PUMP_002,57.3,9.51,normal
2025-07-08 08:19:51,CONV_001,47.9,3.68,normal
2025-07-08 08:19:51,ROBOT_001,49.9,3.77,normal
2025-07-08 08:21:51,MOTOR_001,68.3,11.33,warning
2025-07-08 08:21:51,MOTOR_002,67.3,5.35,normal
2025-07-08 08:21:51,PUMP_001,60.7,10.85,normal
2025-07-08 08:21:51,PUMP_002,64.5,8.78,warning
2025-07-08 08:21:51,CONV_001,53.5,4.08,normal
2025-07-08 08:21:51,ROBOT_001,53.5,5.63,warning
2025-07-08 08:23:51,MOTOR_001,64.5,7.26,normal
2025-07-08 08:23:51,MOTOR_002,58.2,6.03,normal
2025-07-08 08:23:51,PUMP_001,68.7,11.57,warning
2025-07-08 08:23:51,PUMP_002,69.3,12.94,warning
2025-07-08 08:23:51,CONV_001,46.9,1.34,normal
2025-07-08 08:23:51,ROBOT_001,55.2,1.93,normal
2025-07-08 08:25:51,MOTOR_001,86.9,1.86,critical
2025-07-08 08:25:51,MOTOR_002,70.5,9.03,warning
2025-07-08 08:25:51,PUMP_001,51.7,18.27,critical
2025-07-08 08:25:51,PUMP_002,66.4,15.43,warning
2025-07-08 08:25:51,CONV_001,43.8,5.18,normal
2025-07-08 08:25:51,ROBOT_001,53.8,1.85,normal
2025-07-08 08:27:51,MOTOR_001,70.2,7.41,warning
2025-07-08 08:27:51,MOTOR_002,68.2,8.27,warning
2025-07-08 08:27:51,PUMP_001,60.8,12.5,normal
2025-07-08 08:27:51,PUMP_002,53.9,8.13,normal
2025-07-08 08:27:51,CONV_001,57.7,4.57,warning
2025-07-08 08:27:51,ROBOT_001,51.2,3.69,normal
2025-07-08 08:29:51,MOTOR_001,70.7,3.32,warning
2025-07-08 08:29:51,MOTOR_002,63.9,9.38,normal
2025-07-08 08:29:51,PUMP_001,55.5,15.54,normal
2025-07-08 08:29:51,PUMP_002,52.9,9.96,normal
2025-07-08 08:29:51,CONV_001,53.5,0.7,normal
2025-07-08 08:29:51,ROBOT_001,43.9,4.74,normal
2025-07-08 08:31:51,MOTOR_001,67.1,7.0,normal
2025-07-08 08:31:51,MOTOR_002,67.7,5.94,warning
2025-07-08 08:31:51,PUMP_001,64.1,10.17,warning
2025-07-08 08:31:51,PUMP_002,65.0,5.77,warning
2025-07-08 08:31:51,CONV_001,63.6,4.84,critical
2025-07-08 08:31:51,ROBOT_001,56.3,5.46,warning
2025-07-08 08:33:51,MOTOR_001,60.6,9.69,normal
2025-07-08 08:33:51,MOTOR_002,71.1,11.12,warning
2025-07-08 08:33:51,PUMP_001,52.1,7.07,normal
2025-07-08 08:33:51,PUMP_002,64.3,14.4,warning
2025-07-08 08:33:51,CONV_001,58.4,6.32,warning
2025-07-08 08:33:51,ROBOT_001,55.6,2.59,normal
2025-07-08 08:35:51,MOTOR_001,63.4,7.88,normal
2025-07-08 08:35:51,MOTOR_002,66.4,13.66,critical
2025-07-08 08:35:51,PUMP_001,56.2,10.45,normal
2025-07-08 08:35:51,PUMP_002,60.0,15.1,normal
2025-07-08 08:35:51,CONV_001,52.3,7.44,warning
2025-07-08 08:35:51,ROBOT_001,65.8,2.24,critical
2025-07-08 08:37:51,MOTOR_001,64.5,10.51,normal
2025-07-08 08:37:51,MOTOR_002,67.6,5.88,warning
2025-07-08 08:37:51,PUMP_001,60.9,6.36,normal
2025-07-08 08:37:51,PUMP_002,62.9,15.17,normal
2025-07-08 08:37:51,CONV_001,49.3,3.04,normal
2025-07-08 08:37:51,ROBOT_001,55.2,7.15,critical
2025-07-08 08:39:51,MOTOR_001,69.7,9.05,warning
2025-07-08 08:39:51,MOTOR_002,62.0,6.59,normal
2025-07-08 08:39:51,PUMP_001,61.5,10.45,normal
2025-07-08 08:39:51,PUMP_002,60.5,9.93,normal
2025-07-08 08:39:51,CONV_001,43.0,3.93,normal
2025-07-08 08:39:51,ROBOT_001,55.1,2.94,normal
2025-07-08 08:41:51,MOTOR_001,54.4,5.2,normal
2025-07-08 08:41:51,MOTOR_002,76.9,9.06,critical
2025-07-08 08:41:51,PUMP_001,56.2,11.0,normal
2025-07-08 08:41:51,PUMP_002,59.7,16.8,warning
2025-07-08 08:41:51,CONV_001,41.5,0.1,normal
2025-07-08 08:41:51,ROBOT_001,54.9,5.69,warning
2025-07-08 08:43:51,MOTOR_001,67.6,4.97,warning
2025-07-08 08:43:51,MOTOR_002,72.4,4.17,warning
2025-07-08 08:43:51,PUMP_001,62.7,10.95,normal
2025-07-08 08:43:51,PUMP_002,53.6,10.48,normal
2025-07-08 08:43:51,CONV_001,38.0,5.37,normal
2025-07-08 08:43:51,ROBOT_001,61.1,2.41,warning
2025-07-08 08:45:51,MOTOR_001,69.3,8.46,warning
2025-07-08 08:45:51,MOTOR_002,65.3,7.93,normal
2025-07-08 08:45:51,PUMP_001,53.5,10.5,normal
2025-07-08 08:45:51,PUMP_002,65.2,11.79,warning
2025-07-08 08:45:51,CONV_001,50.5,1.46,normal
2025-07-08 08:45:51,ROBOT_001,48.9,3.97,normal
2025-07-08 08:47:51,MOTOR_001,61.4,7.04,normal
2025-07-08 08:47:51,MOTOR_002,63.1,7.66,normal
2025-07-08 08:47:51,PUMP_001,66.8,11.29,warning
2025-07-08 08:47:51,PUMP_002,58.6,9.75,normal
2025-07-08 08:47:51,CONV_001,48.0,4.33,normal
2025-07-08 08:47:51,ROBOT_001,54.2,6.87,critical
2025-07-08 08:49:51,MOTOR_001,64.6,2.93,normal
2025-07-08 08:49:51,MOTOR_002,78.8,4.76,critical
2025-07-08 08:49:51,PUMP_001,69.6,9.53,warning
2025-07-08 08:49:51,PUMP_002,66.4,10.32,warning
2025-07-08 08:49:51,CONV_001,46.0,7.36,warning
2025-07-08 08:49:51,ROBOT_001,46.7,2.56,normal
2025-07-08 08:51:51,MOTOR_001,57.5,5.87,normal
2025-07-08 08:51:51,MOTOR_002,73.3,4.94,warning
2025-07-08 08:51:51,PUMP_001,63.6,12.1,warning
2025-07-08 08:51:51,PUMP_002,57.3,15.97,normal
2025-07-08 08:51:51,CONV_001,49.1,3.28,normal
2025-07-08 08:51:51,ROBOT_001,68.7,2.88,critical
2025-07-08 08:53:51,MOTOR_001,67.1,8.11,normal
2025-07-08 08:53:51,MOTOR_002,57.7,5.59,normal
2025-07-08 08:53:51,PUMP_001,53.8,13.77,normal
2025-07-08 08:53:51,PUMP_002,63.9,10.95,warning
2025-07-08 08:53:51,CONV_001,46.2,4.13,normal
2025-07-08 08:53:51,ROBOT_001,53.4,5.95,warning
2025-07-08 08:55:51,MOTOR_001,69.1,6.53,warning
2025-07-08 08:55:51,MOTOR_002,62.2,6.67,normal
2025-07-08 08:55:51,PUMP_001,71.3,6.16,critical
2025-07-08 08:55:51,PUMP_002,43.8,8.32,normal
2025-07-08 08:55:51,CONV_001,48.5,3.05,normal
2025-07-08 08:55:51,ROBOT_001,50.8,3.85,normal
2025-07-08 08:57:51,MOTOR_001,57.8,7.68,normal
2025-07-08 08:57:51,MOTOR_002,68.4,6.8,warning
2025-07-08 08:57:51,PUMP_001,55.0,13.61,normal
2025-07-08 08:57:51,PUMP_002,66.2,8.53,warning
2025-07-08 08:57:51,CONV_001,49.3,3.77,normal
2025-07-08 08:57:51,ROBOT_001,47.8,2.23,normal
2025-07-08 08:59:51,MOTOR_001,60.4,7.73,normal
2025-07-08 08:59:51,MOTOR_002,65.3,7.71,normal
2025-07-08 08:59:51,PUMP_001,54.7,5.03,normal
2025-07-08 08:59:51,PUMP_002,53.9,8.36,normal
2025-07-08 08:59:51,CONV_001,45.6,2.34,normal
2025-07-08 08:59:51,ROBOT_001,56.3,6.37,critical
2025-07-08 09:01:51,MOTOR_001,63.9,7.03,normal
2025-07-08 09:01:51,MOTOR_002,70.6,6.58,warning
2025-07-08 09:01:51,PUMP_001,58.3,6.41,normal
2025-07-08 09:01:51,PUMP_002,61.5,13.11,normal
2025-07-08 09:01:51,CONV_001,47.2,6.95,normal
2025-07-08 09:01:51,ROBOT_001,56.9,3.34,normal
2025-07-08 09:03:51,MOTOR_001,61.8,7.82,normal
2025-07-08 09:03:51,MOTOR_002,58.7,5.74,normal
2025-07-08 09:03:51,PUMP_001,61.4,10.05,normal
2025-07-08 09:03:51,PUMP_002,55.7,8.93,normal
2025-07-08 09:03:51,CONV_001,36.1,3.19,normal
