time,line_id,equipment_id,cycle_time,throughput,efficiency_score,energy_consumption,downtime_duration,defect_rate
2025-06-30 16:01:37,Line 1,ROBOT_001,51.7,101.5,84.5,13.37,0,1.1
2025-06-30 16:01:37,Line 2,PUMP_002,60.0,122.7,82.5,13.35,0,1.4
2025-06-30 16:01:37,Line 2,CONV_002,49.4,132.8,74.5,14.28,0,2.19
2025-06-30 16:01:37,Line 2,ROBOT_002,61.6,113.2,83.6,13.49,0,1.33
2025-06-30 16:16:37,Line 1,MOTOR_001,50.4,94.6,87.3,12.96,0,0.68
2025-06-30 16:16:37,Line 1,MOTOR_002,46.7,137.6,87.0,15.41,0,0.74
2025-06-30 16:16:37,Line 1,PUMP_001,45.3,119.2,84.7,13.1,0,1.92
2025-06-30 16:16:37,Line 1,CONV_001,51.1,131.2,84.8,14.73,0,1.15
2025-06-30 16:16:37,Line 1,ROBOT_001,54.6,126.2,84.6,13.38,0,0.81
2025-06-30 16:16:37,Line 2,PUMP_002,46.4,76.3,85.6,12.02,0,1.68
2025-06-30 16:16:37,Line 2,CONV_002,51.4,88.6,99.5,12.85,0,0.06
2025-06-30 16:16:37,Line 2,ROBOT_002,50.9,82.8,100,11.34,0,0
2025-06-30 16:31:37,Line 1,MOTOR_001,61.5,92.7,78.7,12.83,0,1.53
2025-06-30 16:31:37,Line 1,MOTOR_002,58.6,78.8,80.8,11.29,0,2.52
2025-06-30 16:31:37,Line 1,PUMP_001,43.4,68.9,89.2,11.28,0,1.75
2025-06-30 16:31:37,Line 1,CONV_001,47.2,75.5,82.0,12.09,0,0.86
2025-06-30 16:31:37,Line 1,ROBOT_001,67.3,77.1,73.4,12.41,0,2.68
2025-06-30 16:31:37,Line 2,PUMP_002,58.9,84.6,98.2,12.3,0,0
2025-06-30 16:31:37,Line 2,CONV_002,60.4,77.6,87.1,11.62,0,1.1
2025-06-30 16:31:37,Line 2,ROBOT_002,57.6,67.0,98.3,10.74,0,0.8
2025-06-30 16:46:37,Line 1,MOTOR_001,58.5,111.6,93.9,13.83,0.2,0.97
2025-06-30 16:46:37,Line 1,MOTOR_002,57.2,109.9,80.4,13.2,0,1.88
2025-06-30 16:46:37,Line 1,PUMP_001,46.9,122.6,92.6,14.57,0,0.02
2025-06-30 16:46:37,Line 1,CONV_001,55.8,99.0,88.1,12.61,0,2.17
2025-06-30 16:46:37,Line 1,ROBOT_001,60.2,91.7,82.4,12.03,0,2.12
2025-06-30 16:46:37,Line 2,PUMP_002,50.2,109.5,88.1,13.97,0,0.23
2025-06-30 16:46:37,Line 2,CONV_002,46.0,115.5,87.8,12.39,0,1.16
2025-06-30 16:46:37,Line 2,ROBOT_002,40.9,90.8,86.9,12.57,0,1.39
2025-06-30 17:01:37,Line 1,MOTOR_001,65.0,80.7,75.3,13.03,0,2.19
2025-06-30 17:01:37,Line 1,MOTOR_002,63.1,112.4,76.1,12.92,0,1.61
2025-06-30 17:01:37,Line 1,PUMP_001,64.6,86.8,90.5,12.04,0,1.65
2025-06-30 17:01:37,Line 1,CONV_001,44.0,82.9,77.0,11.88,0,1.45
2025-06-30 17:01:37,Line 1,ROBOT_001,55.3,106.4,78.8,12.45,0,1.46
2025-06-30 17:01:37,Line 2,PUMP_002,58.5,76.5,84.8,10.68,0,1.9
2025-06-30 17:01:37,Line 2,CONV_002,57.0,94.1,78.4,12.13,0,2.34
2025-06-30 17:01:37,Line 2,ROBOT_002,56.3,92.4,89.7,11.5,0,0.17
2025-06-30 17:16:37,Line 1,MOTOR_001,52.1,99.7,89.9,12.46,0,1.59
2025-06-30 17:16:37,Line 1,MOTOR_002,62.0,80.7,94.5,12.79,0,0.26
2025-06-30 17:16:37,Line 1,PUMP_001,46.6,83.6,84.6,12.91,0,0.91
2025-06-30 17:16:37,Line 1,CONV_001,48.7,78.5,86.7,11.28,0,0.59
2025-06-30 17:16:37,Line 1,ROBOT_001,42.8,88.6,93.4,11.8,0,0.98
2025-06-30 17:16:37,Line 2,PUMP_002,56.1,93.0,82.9,13.15,0,2.21
2025-06-30 17:16:37,Line 2,CONV_002,51.0,78.6,83.5,12.13,0,1.68
2025-06-30 17:16:37,Line 2,ROBOT_002,56.0,90.1,85.3,12.59,0,1.42
2025-06-30 17:31:37,Line 1,MOTOR_001,62.7,94.6,87.3,12.65,0,0.46
2025-06-30 17:31:37,Line 1,MOTOR_002,65.4,87.8,78.8,12.2,0,3.04
2025-06-30 17:31:37,Line 1,PUMP_001,45.3,86.9,80.8,11.47,0,1.5
2025-06-30 17:31:37,Line 1,CONV_001,59.7,76.3,76.3,12.61,0,2.12
2025-06-30 17:31:37,Line 1,ROBOT_001,54.9,85.2,85.4,12.8,0,0.57
2025-06-30 17:31:37,Line 2,PUMP_002,52.1,104.3,82.1,13.56,0,2.73
2025-06-30 17:31:37,Line 2,CONV_002,46.1,111.4,89.8,13.79,0,1.42
2025-06-30 17:31:37,Line 2,ROBOT_002,60.9,101.1,94.9,12.94,0,0
2025-06-30 17:46:37,Line 1,MOTOR_001,50.2,83.0,98.8,11.31,0,0
2025-06-30 17:46:37,Line 1,MOTOR_002,49.7,104.3,100,14.17,0,0.97
2025-06-30 17:46:37,Line 1,PUMP_001,45.4,94.6,97.1,13.04,0,0
2025-06-30 17:46:37,Line 1,CONV_001,55.9,89.7,100,12.54,0,0
2025-06-30 17:46:37,Line 1,ROBOT_001,41.5,113.3,88.2,14.17,0,1.16
2025-06-30 17:46:37,Line 2,PUMP_002,58.9,111.0,82.6,12.49,0,2.67
2025-06-30 17:46:37,Line 2,CONV_002,50.4,87.1,90.3,12.03,0,1.14
2025-06-30 17:46:37,Line 2,ROBOT_002,44.9,93.3,78.5,12.57,0.9,3.0
2025-06-30 18:01:37,Line 1,MOTOR_001,47.4,98.2,84.4,13.59,0,1.96
2025-06-30 18:01:37,Line 1,MOTOR_002,57.1,105.1,84.1,13.18,0,1.7
2025-06-30 18:01:37,Line 1,PUMP_001,60.8,112.4,85.3,14.24,0,1.39
2025-06-30 18:01:37,Line 1,CONV_001,46.4,96.4,82.8,12.6,0,2.45
2025-06-30 18:01:37,Line 1,ROBOT_001,54.6,83.2,85.9,12.71,0,1.27
2025-06-30 18:01:37,Line 2,PUMP_002,43.9,103.0,98.2,11.8,0,0.38
2025-06-30 18:01:37,Line 2,CONV_002,41.6,95.4,94.4,11.43,0,1.47
2025-06-30 18:01:37,Line 2,ROBOT_002,59.7,99.9,86.4,11.89,0,2.19
2025-06-30 18:16:37,Line 1,MOTOR_001,48.1,95.7,85.7,13.05,0,1.0
2025-06-30 18:16:37,Line 1,MOTOR_002,52.3,109.2,93.3,13.88,0,1.51
2025-06-30 18:16:37,Line 1,PUMP_001,59.6,119.0,88.4,13.13,0,0.69
2025-06-30 18:16:37,Line 1,CONV_001,50.4,88.2,95.6,12.71,0,0
2025-06-30 18:16:37,Line 1,ROBOT_001,42.4,128.5,86.2,13.9,0,2.19
2025-06-30 18:16:37,Line 2,PUMP_002,61.2,72.7,89.2,10.28,0,0.81
2025-06-30 18:16:37,Line 2,CONV_002,54.9,97.7,94.1,11.89,0,0.99
2025-06-30 18:16:37,Line 2,ROBOT_002,41.3,93.7,95.5,11.63,0,0.86
2025-06-30 18:31:37,Line 1,MOTOR_001,53.6,77.6,80.9,11.96,0,1.85
2025-06-30 18:31:37,Line 1,MOTOR_002,48.0,63.4,81.8,10.26,0,1.59
2025-06-30 18:31:37,Line 1,PUMP_001,63.6,78.9,80.5,12.85,0,2.44
2025-06-30 18:31:37,Line 1,CONV_001,55.7,76.6,76.4,12.42,0,2.3
2025-06-30 18:31:37,Line 1,ROBOT_001,60.0,89.7,77.6,11.76,0,2.13
2025-06-30 18:31:37,Line 2,PUMP_002,61.0,85.5,96.2,11.26,0,0
2025-06-30 18:31:37,Line 2,CONV_002,49.1,83.2,82.0,12.48,0,1.09
2025-06-30 18:31:37,Line 2,ROBOT_002,47.9,75.5,93.8,10.42,0,1.33
2025-06-30 18:46:37,Line 1,MOTOR_001,61.9,91.3,86.9,12.2,0,0.87
2025-06-30 18:46:37,Line 1,MOTOR_002,45.0,123.9,93.2,13.4,0,1.15
2025-06-30 18:46:37,Line 1,PUMP_001,45.9,123.5,83.6,15.13,0,1.28
2025-06-30 18:46:37,Line 1,CONV_001,46.7,110.1,89.7,13.8,0,0.39
2025-06-30 18:46:37,Line 1,ROBOT_001,42.9,120.8,82.1,13.46,0,1.54
2025-06-30 18:46:37,Line 2,PUMP_002,56.5,107.5,92.0,12.72,0,0.1
2025-06-30 18:46:37,Line 2,CONV_002,46.5,108.7,94.8,12.08,0,1.27
2025-06-30 18:46:37,Line 2,ROBOT_002,55.3,96.1,87.8,13.05,0,1.19
2025-06-30 19:01:37,Line 1,MOTOR_001,44.5,102.0,93.5,13.83,0,1.38
2025-06-30 19:01:37,Line 1,MOTOR_002,54.2,86.5,91.6,12.06,0,1.45
2025-06-30 19:01:37,Line 1,PUMP_001,40.1,88.7,90.0,12.32,0,0.58
2025-06-30 19:01:37,Line 1,CONV_001,47.4,79.8,91.7,11.64,0,1.73
2025-06-30 19:01:37,Line 1,ROBOT_001,54.4,86.9,96.3,12.36,0,0.03
2025-06-30 19:01:37,Line 2,PUMP_002,61.6,72.5,75.9,11.36,0,1.47
2025-06-30 19:01:37,Line 2,CONV_002,43.9,84.7,82.1,12.52,0,0.87
2025-06-30 19:01:37,Line 2,ROBOT_002,59.5,67.1,82.5,11.83,0,1.64
2025-06-30 19:16:37,Line 1,MOTOR_001,52.7,81.1,82.1,12.29,0,2.46
2025-06-30 19:16:37,Line 1,MOTOR_002,46.1,79.0,85.4,12.36,0,0.65
2025-06-30 19:16:37,Line 1,PUMP_001,63.5,62.1,91.5,10.25,0,1.34
2025-06-30 19:16:37,Line 1,CONV_001,53.6,70.4,81.6,11.6,0,1.1
2025-06-30 19:16:37,Line 1,ROBOT_001,47.7,77.7,84.9,11.03,0,2.18
2025-06-30 19:16:37,Line 2,PUMP_002,65.2,87.0,72.9,11.12,0,2.25
2025-06-30 19:16:37,Line 2,CONV_002,59.4,74.0,86.4,11.12,0,1.13
2025-06-30 19:16:37,Line 2,ROBOT_002,46.1,92.1,79.6,12.19,0,1.91
2025-06-30 19:31:37,Line 1,MOTOR_001,49.5,84.7,94.6,12.61,0,0.58
2025-06-30 19:31:37,Line 1,MOTOR_002,44.9,73.3,99.8,12.13,0,0
2025-06-30 19:31:37,Line 1,PUMP_001,52.4,83.4,92.4,12.95,0,0.43
2025-06-30 19:31:37,Line 1,CONV_001,44.4,71.1,91.3,10.61,0,0.08
2025-06-30 19:31:37,Line 1,ROBOT_001,45.1,78.6,83.3,11.13,0,2.06
2025-06-30 19:31:37,Line 2,PUMP_002,51.2,81.6,96.6,11.72,0,0.92
2025-06-30 19:31:37,Line 2,CONV_002,52.1,97.5,87.1,12.79,0,1.1
2025-06-30 19:31:37,Line 2,ROBOT_002,50.6,74.1,94.5,10.96,0,1.07
2025-06-30 19:46:37,Line 1,MOTOR_001,46.2,110.6,90.7,12.88,0,0.2
2025-06-30 19:46:37,Line 1,MOTOR_002,42.7,93.4,90.8,11.83,0,0.36
2025-06-30 19:46:37,Line 1,PUMP_001,40.5,93.2,96.3,11.76,0,0
2025-06-30 19:46:37,Line 1,CONV_001,56.3,118.4,83.6,13.17,0,2.4
2025-06-30 19:46:37,Line 1,ROBOT_001,60.4,108.0,89.9,13.7,0,0.27
2025-06-30 19:46:37,Line 2,PUMP_002,38.0,83.1,96.6,10.76,0,0.63
2025-06-30 19:46:37,Line 2,CONV_002,42.5,84.2,93.9,10.75,0,0.29
2025-06-30 19:46:37,Line 2,ROBOT_002,37.7,69.4,89.6,10.84,0,0.78
2025-06-30 20:01:37,Line 1,MOTOR_001,54.0,80.6,87.0,12.45,0,1.07
2025-06-30 20:01:37,Line 1,MOTOR_002,45.2,98.5,81.1,13.25,0,2.26
2025-06-30 20:01:37,Line 1,PUMP_001,44.3,111.1,86.1,13.87,0,1.58
2025-06-30 20:01:37,Line 1,CONV_001,45.4,114.9,79.5,13.55,0,1.31
2025-06-30 20:01:37,Line 1,ROBOT_001,48.7,105.5,89.6,12.78,0,1.38
2025-06-30 20:01:37,Line 2,PUMP_002,65.1,89.9,74.3,12.45,0,3.17
2025-06-30 20:01:37,Line 2,CONV_002,55.0,95.2,77.5,11.31,0,1.98
2025-06-30 20:01:37,Line 2,ROBOT_002,45.0,107.5,86.8,12.99,0,2.08
2025-06-30 20:16:37,Line 1,MOTOR_001,47.5,74.1,89.7,10.99,0,0.19
2025-06-30 20:16:37,Line 1,MOTOR_002,53.0,73.6,97.1,11.51,0,0
2025-06-30 20:16:37,Line 1,PUMP_001,50.7,70.1,84.1,11.19,0,2.49
2025-06-30 20:16:37,Line 1,CONV_001,48.1,72.1,85.4,12.0,0,0.65
2025-06-30 20:16:37,Line 1,ROBOT_001,49.2,63.3,99.8,11.47,0,0.08
2025-06-30 20:16:37,Line 2,PUMP_002,59.6,90.3,87.0,11.11,0,1.27
2025-06-30 20:16:37,Line 2,CONV_002,59.1,122.6,89.3,13.89,0,0.23
2025-06-30 20:16:37,Line 2,ROBOT_002,50.0,103.7,87.7,12.28,0,1.18
2025-06-30 20:31:37,Line 1,MOTOR_001,54.8,89.2,86.0,13.39,0,1.0
2025-06-30 20:31:37,Line 1,MOTOR_002,52.3,91.9,98.9,12.09,0,0.14
2025-06-30 20:31:37,Line 1,PUMP_001,45.7,118.7,97.8,14.78,0,0.68
2025-06-30 20:31:37,Line 1,CONV_001,46.6,104.2,100,13.4,0,0.91
2025-06-30 20:31:37,Line 1,ROBOT_001,50.8,120.6,93.7,14.01,0,1.58
2025-06-30 20:31:37,Line 2,PUMP_002,55.8,82.5,89.5,12.1,0,0.09
2025-06-30 20:31:37,Line 2,CONV_002,43.1,76.5,83.4,11.46,0,1.83
2025-06-30 20:31:37,Line 2,ROBOT_002,55.2,94.9,90.3,12.35,0,1.48
2025-06-30 20:46:37,Line 1,MOTOR_001,45.8,71.0,82.1,12.3,0,1.08
2025-06-30 20:46:37,Line 1,MOTOR_002,49.0,78.6,94.7,11.11,0,0
2025-06-30 20:46:37,Line 1,PUMP_001,43.8,73.3,93.7,12.34,0,0
2025-06-30 20:46:37,Line 1,CONV_001,40.4,71.1,97.4,11.91,0,0.11
2025-06-30 20:46:37,Line 1,ROBOT_001,52.7,77.6,82.1,11.07,0,0.87
2025-06-30 20:46:37,Line 2,PUMP_002,53.6,97.2,85.8,13.26,0,0.6
2025-06-30 20:46:37,Line 2,CONV_002,39.7,128.2,85.1,14.73,0,2.2
2025-06-30 20:46:37,Line 2,ROBOT_002,54.0,110.5,94.4,13.85,0,0.39
2025-06-30 21:01:37,Line 1,MOTOR_001,50.8,98.6,79.1,12.88,0.9,2.3
2025-06-30 21:01:37,Line 1,MOTOR_002,60.7,124.8,76.1,14.89,0,1.66
2025-06-30 21:01:37,Line 1,PUMP_001,47.9,95.0,77.8,12.17,0.6,2.8
2025-06-30 21:01:37,Line 1,CONV_001,55.3,101.5,84.2,14.02,0,2.16
2025-06-30 21:01:37,Line 1,ROBOT_001,49.3,92.2,83.2,11.84,0,1.07
2025-06-30 21:01:37,Line 2,PUMP_002,65.1,107.8,83.5,12.55,0,0.65
2025-06-30 21:01:37,Line 2,CONV_002,58.1,106.6,83.1,13.26,0,1.54
2025-06-30 21:01:37,Line 2,ROBOT_002,65.2,120.4,78.6,13.38,0,1.81
2025-06-30 21:16:37,Line 1,MOTOR_001,53.0,94.9,80.7,12.42,0,2.39
2025-06-30 21:16:37,Line 1,MOTOR_002,55.0,104.8,83.5,12.75,0,2.19
2025-06-30 21:16:37,Line 1,PUMP_001,53.5,123.6,84.4,15.07,0,0.68
2025-06-30 21:16:37,Line 1,CONV_001,48.5,133.0,81.4,14.96,0,2.85
2025-06-30 21:16:37,Line 1,ROBOT_001,46.6,113.6,84.9,13.11,0,1.38
2025-06-30 21:16:37,Line 2,PUMP_002,63.5,121.6,78.5,14.2,0,1.31
2025-06-30 21:16:37,Line 2,CONV_002,47.6,94.9,80.5,12.7,0,2.4
2025-06-30 21:16:37,Line 2,ROBOT_002,45.2,114.0,74.3,14.14,0,3.18
2025-06-30 21:31:37,Line 1,MOTOR_001,58.5,113.2,95.9,13.9,0,0.9
2025-06-30 21:31:37,Line 1,MOTOR_002,48.5,95.4,90.4,12.96,0,1.13
2025-06-30 21:31:37,Line 1,PUMP_001,38.3,86.9,87.0,13.0,0,1.92
2025-06-30 21:31:37,Line 1,CONV_001,53.4,110.6,96.1,14.5,0,0
2025-06-30 21:31:37,Line 1,ROBOT_001,46.7,117.3,94.5,13.17,0,0
2025-06-30 21:31:37,Line 2,PUMP_002,60.1,101.8,92.0,12.16,0,0
2025-06-30 21:31:37,Line 2,CONV_002,61.2,100.6,95.1,11.96,0,0.64
2025-06-30 21:31:37,Line 2,ROBOT_002,54.2,76.5,85.9,11.05,0,1.15
2025-06-30 21:46:37,Line 1,MOTOR_001,40.3,108.6,85.0,13.72,0,1.46
2025-06-30 21:46:37,Line 1,MOTOR_002,54.3,98.2,88.6,12.59,0,1.45
2025-06-30 21:46:37,Line 1,PUMP_001,53.6,107.2,91.8,12.77,0,1.69
2025-06-30 21:46:37,Line 1,CONV_001,50.2,81.9,86.4,12.04,0,1.17
2025-06-30 21:46:37,Line 1,ROBOT_001,39.3,90.2,94.5,12.74,0,0.53
2025-06-30 21:46:37,Line 2,PUMP_002,45.5,85.5,100,11.96,0,0.72
2025-06-30 21:46:37,Line 2,CONV_002,39.7,91.6,96.9,11.7,0,0.93
2025-06-30 21:46:37,Line 2,ROBOT_002,50.1,81.1,100,11.83,0,0
2025-06-30 22:01:37,Line 1,MOTOR_001,54.6,111.1,89.7,13.35,0,1.57
2025-06-30 22:01:37,Line 1,MOTOR_002,46.5,104.2,90.6,13.39,0,1.23
2025-06-30 22:01:37,Line 1,PUMP_001,40.0,91.1,86.0,12.56,0,1.14
2025-06-30 22:01:37,Line 1,CONV_001,43.8,86.0,88.7,12.42,0,0.7
2025-06-30 22:01:37,Line 1,ROBOT_001,49.9,119.0,89.8,13.36,0,1.27
2025-06-30 22:01:37,Line 2,PUMP_002,62.3,82.2,90.7,12.58,0,0.3
2025-06-30 22:01:37,Line 2,CONV_002,52.8,90.1,87.9,11.05,0,2.03
2025-06-30 22:01:37,Line 2,ROBOT_002,45.4,88.2,88.1,12.25,0,1.35
2025-06-30 22:16:37,Line 1,MOTOR_001,59.8,93.8,99.0,11.8,0,1.02
2025-06-30 22:16:37,Line 1,MOTOR_002,60.2,78.1,82.4,11.07,0,1.03
2025-06-30 22:16:37,Line 1,PUMP_001,56.4,83.8,91.6,13.12,0,0.2
2025-06-30 22:16:37,Line 1,CONV_001,54.6,103.4,90.7,12.21,0,0
2025-06-30 22:16:37,Line 1,ROBOT_001,56.2,88.0,96.4,12.18,0,0
2025-06-30 22:16:37,Line 2,PUMP_002,52.2,82.6,86.7,10.8,0,0.44
2025-06-30 22:16:37,Line 2,CONV_002,53.0,72.8,97.9,10.63,0,1.17
2025-06-30 22:16:37,Line 2,ROBOT_002,58.5,81.4,88.8,11.5,0,2.02
2025-06-30 22:31:37,Line 1,MOTOR_001,51.9,88.7,81.7,12.91,0,0.99
2025-06-30 22:31:37,Line 1,MOTOR_002,43.1,90.1,83.1,12.73,0,1.02
2025-06-30 22:31:37,Line 1,PUMP_001,63.7,101.2,89.8,13.75,0,1.01
2025-06-30 22:31:37,Line 1,CONV_001,63.0,118.4,89.6,14.29,0,0.64
2025-06-30 22:31:37,Line 1,ROBOT_001,60.8,113.8,91.0,14.03,0,0.57
2025-06-30 22:31:37,Line 2,PUMP_002,54.1,105.0,75.2,12.72,0,3.34
2025-06-30 22:31:37,Line 2,CONV_002,51.8,120.3,79.9,13.14,0,1.96
2025-06-30 22:31:37,Line 2,ROBOT_002,45.6,130.0,77.7,13.94,0.3,2.43
2025-06-30 22:46:37,Line 1,MOTOR_001,47.7,116.0,87.5,14.76,0,0.26
2025-06-30 22:46:37,Line 1,MOTOR_002,65.8,117.9,84.6,13.59,0,0.79
2025-06-30 22:46:37,Line 1,PUMP_001,66.8,95.3,88.8,12.41,0,0.29
2025-06-30 22:46:37,Line 1,CONV_001,63.4,99.9,85.5,13.42,0,1.87
2025-06-30 22:46:37,Line 1,ROBOT_001,62.3,106.3,86.1,13.57,0,0.98
2025-06-30 22:46:37,Line 2,PUMP_002,43.4,108.4,94.2,13.31,0,1.29
2025-06-30 22:46:37,Line 2,CONV_002,53.2,123.2,93.7,12.68,0,0.29
2025-06-30 22:46:37,Line 2,ROBOT_002,50.4,139.6,87.6,14.95,0,0.87
2025-06-30 23:01:37,Line 1,MOTOR_001,54.0,48.6,61.9,10.79,0,4.75
2025-06-30 23:01:37,Line 1,MOTOR_002,56.3,51.6,70.4,9.95,0,2.24
2025-06-30 23:01:37,Line 1,PUMP_001,57.1,49.6,73.9,9.74,0,1.64
2025-06-30 23:01:37,Line 1,CONV_001,60.9,38.4,65.3,9.71,0,3.23
2025-06-30 23:01:37,Line 1,ROBOT_001,66.3,55.4,65.9,11.51,0,2.68
2025-06-30 23:01:37,Line 2,PUMP_002,49.0,56.7,74.3,9.61,0,2.7
2025-06-30 23:01:37,Line 2,CONV_002,67.5,50.8,82.5,9.67,0,1.08
2025-06-30 23:01:37,Line 2,ROBOT_002,66.2,49.5,82.0,9.01,0,1.65
2025-06-30 23:16:37,Line 1,MOTOR_001,69.8,51.7,76.4,11.38,0,2.53
2025-06-30 23:16:37,Line 1,MOTOR_002,66.9,49.3,74.9,10.77,0,3.31
2025-06-30 23:16:37,Line 1,PUMP_001,61.9,36.8,71.6,10.1,0,2.32
2025-06-30 23:16:37,Line 1,CONV_001,51.0,52.0,71.8,11.23,0,3.0
2025-06-30 23:16:37,Line 1,ROBOT_001,65.2,51.4,83.0,10.85,0,1.59
2025-06-30 23:16:37,Line 2,PUMP_002,49.2,43.6,68.4,9.87,0,3.5
2025-06-30 23:16:37,Line 2,CONV_002,58.7,41.5,77.6,10.57,0,2.91
2025-06-30 23:16:37,Line 2,ROBOT_002,61.1,34.1,80.7,9.64,0,2.43
2025-06-30 23:31:37,Line 1,MOTOR_001,67.4,43.3,56.9,10.0,0,3.94
2025-06-30 23:31:37,Line 1,MOTOR_002,69.8,44.0,61.8,10.27,0,2.88
2025-06-30 23:31:37,Line 1,PUMP_001,74.2,44.6,68.2,11.05,0,3.34
2025-06-30 23:31:37,Line 1,CONV_001,76.9,39.4,62.3,9.44,0,2.98
2025-06-30 23:31:37,Line 1,ROBOT_001,63.0,35.5,57.6,8.88,0,5.12
2025-06-30 23:31:37,Line 2,PUMP_002,60.1,60.8,73.8,11.01,0,1.7
2025-06-30 23:31:37,Line 2,CONV_002,48.9,60.7,73.6,10.85,0,3.25
2025-06-30 23:31:37,Line 2,ROBOT_002,67.0,70.6,74.2,11.36,0,1.98
2025-06-30 23:46:37,Line 1,MOTOR_001,67.1,41.6,78.5,9.37,0,2.12
2025-06-30 23:46:37,Line 1,MOTOR_002,59.0,37.3,67.2,10.25,0,3.61
2025-06-30 23:46:37,Line 1,PUMP_001,70.1,39.7,68.8,9.73,0.4,2.46
2025-06-30 23:46:37,Line 1,CONV_001,62.3,47.9,67.4,9.64,0,3.3
2025-06-30 23:46:37,Line 1,ROBOT_001,67.1,39.4,75.2,9.5,0.9,2.94
2025-06-30 23:46:37,Line 2,PUMP_002,63.2,71.3,71.2,10.35,0,2.93
2025-06-30 23:46:37,Line 2,CONV_002,69.1,53.9,60.3,11.1,0,3.54
2025-06-30 23:46:37,Line 2,ROBOT_002,58.1,65.7,66.1,11.27,0.0,2.79
2025-07-01 00:01:37,Line 1,MOTOR_001,71.8,79.2,76.3,12.73,0,3.17
2025-07-01 00:01:37,Line 1,MOTOR_002,50.0,68.2,72.5,10.73,0,2.98
2025-07-01 00:01:37,Line 1,PUMP_001,54.4,55.7,75.5,11.31,0,2.27
2025-07-01 00:01:37,Line 1,CONV_001,54.2,66.8,68.1,11.11,0,3.59
2025-07-01 00:01:37,Line 1,ROBOT_001,68.1,56.1,75.0,11.73,0,1.55
2025-07-01 00:01:37,Line 2,PUMP_002,66.4,58.0,73.1,10.11,0,3.46
2025-07-01 00:01:37,Line 2,CONV_002,50.7,56.3,85.0,10.99,0.3,1.66
2025-07-01 00:01:37,Line 2,ROBOT_002,60.8,54.4,79.3,11.09,0,2.38
2025-07-01 00:16:37,Line 1,MOTOR_001,67.9,57.3,78.2,10.32,0.8,2.25
2025-07-01 00:16:37,Line 1,MOTOR_002,69.1,56.4,74.7,10.69,0,2.51
2025-07-01 00:16:37,Line 1,PUMP_001,68.4,49.3,71.0,10.71,0,3.52
2025-07-01 00:16:37,Line 1,CONV_001,52.2,55.2,79.6,10.71,0,1.52
2025-07-01 00:16:37,Line 1,ROBOT_001,53.3,50.2,77.6,10.72,0,3.21
2025-07-01 00:16:37,Line 2,PUMP_002,61.0,46.2,64.4,9.63,0,4.52
2025-07-01 00:16:37,Line 2,CONV_002,71.1,41.9,62.5,9.62,0,3.61
2025-07-01 00:16:37,Line 2,ROBOT_002,69.5,52.5,67.8,9.44,0,4.2
2025-07-01 00:31:37,Line 1,MOTOR_001,77.7,55.8,67.8,10.58,0,3.71
2025-07-01 00:31:37,Line 1,MOTOR_002,65.8,64.6,65.1,10.72,0,3.61
2025-07-01 00:31:37,Line 1,PUMP_001,70.8,63.9,64.7,11.03,0,2.87
2025-07-01 00:31:37,Line 1,CONV_001,59.6,58.2,65.8,10.01,0,3.42
2025-07-01 00:31:37,Line 1,ROBOT_001,77.6,52.1,69.3,10.96,0,2.29
2025-07-01 00:31:37,Line 2,PUMP_002,50.8,71.7,81.0,12.06,0,1.07
2025-07-01 00:31:37,Line 2,CONV_002,46.2,64.1,82.0,11.42,0,2.43
2025-07-01 00:31:37,Line 2,ROBOT_002,60.3,59.9,76.0,11.14,0,1.9
2025-07-01 00:46:37,Line 1,MOTOR_001,56.7,56.9,64.6,11.47,0,3.11
2025-07-01 00:46:37,Line 1,MOTOR_002,68.5,55.8,75.8,10.02,0.1,2.01
2025-07-01 00:46:37,Line 1,PUMP_001,61.5,58.6,67.6,10.14,0,3.14
2025-07-01 00:46:37,Line 1,CONV_001,58.6,76.7,71.3,12.49,0,2.24
2025-07-01 00:46:37,Line 1,ROBOT_001,65.4,70.6,67.4,11.9,1.4,4.0
2025-07-01 00:46:37,Line 2,PUMP_002,58.4,45.1,73.4,9.69,0,3.47
2025-07-01 00:46:37,Line 2,CONV_002,52.5,41.0,79.3,9.96,0,2.42
2025-07-01 00:46:37,Line 2,ROBOT_002,53.8,44.4,79.0,8.81,0,1.22
2025-07-01 01:01:37,Line 1,MOTOR_001,53.7,61.6,77.7,11.59,0,2.41
2025-07-01 01:01:37,Line 1,MOTOR_002,46.5,67.8,74.5,12.31,0,2.36
2025-07-01 01:01:37,Line 1,PUMP_001,44.1,58.6,84.9,10.2,0.2,0.53
2025-07-01 01:01:37,Line 1,CONV_001,58.4,47.3,81.5,9.73,0.6,1.35
2025-07-01 01:01:37,Line 1,ROBOT_001,58.4,63.5,72.5,10.21,0,3.59
2025-07-01 01:01:37,Line 2,PUMP_002,49.2,48.5,70.0,9.86,0.2,2.94
2025-07-01 01:01:37,Line 2,CONV_002,63.7,49.8,69.7,9.2,0,2.8
2025-07-01 01:01:37,Line 2,ROBOT_002,63.2,41.4,72.0,8.82,0,2.46
2025-07-01 01:16:37,Line 1,MOTOR_001,76.9,40.4,64.7,9.96,0,3.8
2025-07-01 01:16:37,Line 1,MOTOR_002,83.1,56.3,65.3,9.84,0,4.08
2025-07-01 01:16:37,Line 1,PUMP_001,60.2,42.4,57.8,9.22,0,4.44
